OrderID,WarehouseID,ShipDate,DeliveryDate,DeliveryDays,OnTimeFlag,ReturnFlag,ReturnReason
ORD-00358,WH-West,2024-11-08,2024-11-14,9.0,0.0,0.0,
ORD-00359,WH-North,2024-05-08,2024-05-13,7.0,0.0,0.0,
ORD-00360,WH-East,2024-07-14,2024-07-16,3.0,1.0,0.0,
ORD-00361,WH-South,2024-01-04,2024-01-09,7.0,,0.0,
ORD-00362,WH-East,2024-01-16,2024-01-21,6.0,0.0,0.0,
ORD-00363,WH-South,2024-06-16,2024-06-17,2.0,1.0,1.0,Damaged
ORD-00364,WH-West,2024-07-15,2024-07-17,4.0,1.0,0.0,
ORD-00365,WH-North,2024-08-27,2024-09-02,7.0,0.0,0.0,
ORD-00366,WH-East,2024-04-26,2024-04-30,5.0,1.0,0.0,
ORD-00367,WH-North,2024-10-17,2024-10-18,4.0,1.0,0.0,
ORD-00368,WH-West,2024-11-29,2024-12-02,6.0,0.0,1.0,Damaged
ORD-00369,WH-South,2024-10-23,2024-10-28,6.0,0.0,0.0,
ORD-00370,WH-North,2024-01-09,2024-01-11,4.0,1.0,0.0,
ORD-00371,WH-East,2024-07-17,2024-07-24,10.0,0.0,0.0,
ORD-00372,WH-South,2024-02-27,,8.0,0.0,1.0,Defective
ORD-00373,WH-East,2024-04-26,2024-04-28,4.0,1.0,0.0,
ORD-00374,WH-West,2024-12-29,2024-12-31,4.0,1.0,0.0,
ORD-00375,WH-East,2024-03-03,2024-03-05,5.0,1.0,0.0,
ORD-00376,WH-East,2024-07-11,2024-07-15,5.0,1.0,1.0,Damaged
ORD-00377,WH-North,2024-09-19,2024-09-26,9.0,0.0,0.0,
ORD-00378,WH-West,2024-10-15,2024-10-22,8.0,0.0,0.0,
ORD-00379,WH-North,2024-08-11,2024-08-14,6.0,0.0,0.0,
ORD-00380,WH-South,2024-01-05,,6.0,0.0,0.0,
ORD-00381,WH-East,2024-05-29,2024-06-01,6.0,0.0,0.0,
ORD-00382,WH-South,2024-07-18,2024-07-21,5.0,1.0,0.0,
ORD-00383,WH-West,2024-02-27,2024-03-01,6.0,0.0,0.0,
ORD-00384,WH-South,2024-05-15,2024-05-16,3.0,1.0,0.0,
ORD-00385,WH-West,2024-02-02,2024-02-06,6.0,0.0,0.0,
ORD-00386,WH-South,2024-02-25,2024-02-27,5.0,1.0,0.0,
ORD-00387,WH-East,2024-06-30,2024-07-05,8.0,0.0,0.0,
ORD-00388,WH-South,2024-02-26,2024-02-27,2.0,1.0,0.0,
ORD-00389,WH-East,2024-08-29,2024-09-04,8.0,0.0,1.0,Damaged
ORD-00390,WH-North,2024-10-21,2024-10-22,2.0,1.0,0.0,
ORD-00391,WH-North,2024-11-21,2024-11-26,8.0,0.0,0.0,
ORD-00392,WH-North,2024-03-16,2024-03-18,4.0,1.0,0.0,
ORD-00393,WH-South,2024-03-21,2024-03-27,9.0,0.0,0.0,
ORD-00394,WH-South,2024-02-07,2024-02-14,9.0,0.0,1.0,Changed Mind
ORD-00395,,2024-09-27,2024-10-04,8.0,0.0,0.0,
ORD-00396,WH-East,2024-10-12,2024-10-18,9.0,0.0,0.0,
ORD-00397,WH-East,2024-01-31,2024-02-04,7.0,,0.0,
ORD-00398,WH-South,2024-12-06,2024-12-11,8.0,0.0,0.0,
ORD-00399,WH-South,2024-01-09,2024-01-16,8.0,0.0,0.0,
ORD-00400,WH-South,2024-08-22,2024-08-27,7.0,0.0,0.0,
ORD-00401,WH-North,2024-10-23,2024-10-28,6.0,0.0,0.0,
ORD-00402,WH-East,2024-11-11,2024-11-13,3.0,1.0,0.0,
ORD-00403,WH-North,2024-10-25,2024-10-31,9.0,0.0,0.0,
ORD-00404,WH-East,2024-11-22,2024-11-27,8.0,0.0,0.0,
ORD-00405,WH-North,2024-06-01,2024-06-06,7.0,0.0,0.0,
ORD-00406,WH-West,2024-11-23,2024-11-24,3.0,1.0,0.0,
ORD-00407,WH-North,2024-03-02,2024-03-07,8.0,0.0,0.0,
ORD-00408,WH-North,2024-12-05,2024-12-12,9.0,0.0,0.0,
ORD-00409,WH-North,2024-08-13,2024-08-14,3.0,1.0,0.0,
ORD-00410,WH-South,2024-11-13,2024-11-19,8.0,0.0,0.0,
ORD-00411,WH-East,2024-06-20,2024-06-24,7.0,,0.0,
ORD-00412,WH-South,2024-09-17,2024-09-22,6.0,0.0,0.0,
ORD-00413,WH-South,2024-07-08,2024-07-12,5.0,1.0,0.0,
ORD-00414,WH-East,2024-10-05,2024-10-09,5.0,1.0,0.0,
ORD-00415,WH-East,2024-02-25,2024-03-02,8.0,0.0,0.0,
ORD-00416,WH-South,2024-01-20,2024-01-26,7.0,0.0,0.0,
ORD-00417,WH-South,2024-04-13,2024-04-16,4.0,1.0,0.0,
ORD-00418,WH-North,2024-03-17,2024-03-18,3.0,1.0,0.0,
ORD-00419,WH-South,2024-11-12,,8.0,0.0,0.0,
ORD-00420,WH-North,2024-03-08,2024-03-11,,0.0,0.0,
ORD-00421,WH-West,2024-12-07,2024-12-14,9.0,0.0,0.0,
ORD-00422,WH-East,2024-05-18,2024-05-19,4.0,1.0,0.0,
ORD-00423,,2024-03-31,2024-04-07,9.0,0.0,0.0,
ORD-00424,WH-East,,2024-11-27,,0.0,0.0,
ORD-00425,WH-West,2024-09-13,2024-09-15,4.0,1.0,0.0,
ORD-00426,WH-East,2024-07-27,2024-07-30,4.0,1.0,0.0,
ORD-00427,WH-West,2024-08-13,2024-08-18,6.0,0.0,0.0,
ORD-00428,WH-South,2024-10-05,2024-10-06,4.0,1.0,0.0,
ORD-00429,WH-East,2024-04-23,2024-04-28,8.0,0.0,0.0,
ORD-00430,WH-South,2024-12-18,2024-12-24,9.0,0.0,0.0,
ORD-00431,WH-East,2024-12-22,,5.0,1.0,0.0,
ORD-00432,WH-North,2024-09-05,2024-09-08,4.0,1.0,0.0,
ORD-00433,WH-West,2024-03-23,2024-03-29,7.0,0.0,0.0,
ORD-00434,WH-North,2024-09-21,2024-09-22,4.0,1.0,1.0,Damaged
ORD-00435,WH-South,2024-01-08,2024-01-14,8.0,0.0,0.0,
ORD-00436,WH-North,2024-01-26,2024-01-27,4.0,1.0,0.0,
ORD-00437,WH-East,2024-04-30,2024-05-04,7.0,0.0,0.0,
ORD-00438,WH-North,2024-07-27,2024-07-29,3.0,1.0,0.0,
ORD-00439,WH-East,2024-11-22,2024-11-29,10.0,0.0,0.0,
ORD-00440,WH-North,2024-10-14,2024-10-18,7.0,0.0,0.0,
ORD-00441,WH-South,2024-10-30,2024-11-05,8.0,0.0,,
ORD-00442,WH-North,2024-06-26,2024-06-30,6.0,0.0,0.0,
ORD-00443,WH-North,2024-05-04,2024-05-09,7.0,0.0,0.0,
ORD-00444,WH-East,2024-05-30,2024-06-06,10.0,0.0,0.0,
ORD-00445,WH-West,2024-12-10,2024-12-14,6.0,0.0,0.0,
ORD-00446,WH-West,2024-01-31,2024-02-04,6.0,0.0,0.0,
ORD-00447,WH-East,2024-11-14,2024-11-17,6.0,0.0,0.0,
ORD-00448,WH-East,2024-08-08,2024-08-15,10.0,0.0,0.0,
ORD-00449,WH-West,2024-06-21,2024-06-28,10.0,0.0,0.0,
ORD-00450,WH-East,2024-10-24,2024-10-31,8.0,0.0,0.0,
ORD-00451,WH-East,,2024-08-07,8.0,0.0,0.0,
ORD-00452,WH-West,2024-11-21,2024-11-25,7.0,0.0,0.0,
ORD-00453,WH-South,2024-12-16,2024-12-22,8.0,0.0,0.0,
ORD-00454,WH-East,2024-06-23,2024-06-25,3.0,1.0,0.0,
ORD-00455,WH-West,2024-04-12,2024-04-14,4.0,1.0,,
ORD-00456,WH-North,2024-08-04,2024-08-09,6.0,0.0,0.0,
ORD-00457,WH-North,2024-12-12,2024-12-18,9.0,0.0,0.0,
ORD-00458,WH-North,2024-03-06,2024-03-11,8.0,0.0,0.0,
ORD-00459,WH-North,2024-09-12,2024-09-18,7.0,0.0,0.0,
ORD-00460,WH-South,2024-09-14,2024-09-21,9.0,0.0,0.0,
ORD-00461,WH-West,2024-10-13,2024-10-16,4.0,1.0,1.0,Changed Mind
ORD-00462,WH-North,2024-02-06,2024-02-13,10.0,0.0,0.0,
ORD-00463,WH-South,2024-10-23,,3.0,1.0,1.0,Wrong Size
ORD-00464,WH-South,2024-12-10,2024-12-12,5.0,1.0,0.0,
ORD-00465,WH-East,2024-03-16,2024-03-22,8.0,0.0,,
ORD-00466,WH-South,2024-04-27,2024-05-04,10.0,0.0,0.0,
ORD-00467,WH-North,2024-12-30,2025-01-03,6.0,0.0,0.0,
ORD-00468,WH-East,2024-03-12,2024-03-16,5.0,1.0,1.0,Not as Expected
ORD-00469,WH-West,2024-11-08,2024-11-12,5.0,1.0,0.0,
ORD-00470,WH-North,2024-07-26,2024-07-30,5.0,1.0,0.0,
ORD-00471,WH-South,2024-04-23,2024-04-24,3.0,1.0,0.0,
ORD-00472,WH-West,2024-11-12,2024-11-19,9.0,0.0,1.0,Damaged
ORD-00473,WH-East,2024-06-12,2024-06-17,6.0,0.0,1.0,Damaged
ORD-00474,WH-North,2024-07-16,2024-07-17,2.0,1.0,0.0,
ORD-00475,WH-West,2024-05-22,2024-05-28,9.0,0.0,0.0,
ORD-00476,WH-North,2024-08-18,2024-08-21,5.0,1.0,0.0,
ORD-00477,WH-East,2024-03-25,2024-03-27,5.0,1.0,0.0,
ORD-00478,WH-North,2024-06-23,2024-06-28,7.0,0.0,0.0,
ORD-00479,WH-North,2024-12-30,2025-01-05,8.0,0.0,0.0,
ORD-00480,WH-West,2024-04-21,2024-04-23,3.0,1.0,0.0,
ORD-00481,WH-North,2024-09-13,2024-09-17,5.0,1.0,0.0,
ORD-00482,WH-East,,2024-05-26,8.0,0.0,0.0,
ORD-00483,WH-West,2024-10-25,2024-10-30,7.0,0.0,0.0,
ORD-00484,WH-West,2024-02-16,2024-02-22,9.0,0.0,1.0,Not as Expected
ORD-00485,WH-East,2024-12-08,2024-12-09,4.0,1.0,1.0,Damaged
ORD-00486,WH-West,2024-06-05,2024-06-10,6.0,0.0,0.0,
ORD-00487,WH-East,2024-05-01,2024-05-03,5.0,1.0,0.0,
ORD-00488,WH-South,2024-01-17,2024-01-19,5.0,1.0,,Wrong Size
ORD-00489,WH-East,2024-03-09,2024-03-11,3.0,1.0,0.0,
ORD-00490,WH-East,2024-07-12,2024-07-13,4.0,1.0,0.0,
ORD-00491,WH-West,2024-05-28,2024-06-04,10.0,0.0,0.0,
ORD-00492,WH-West,2024-11-21,2024-11-22,3.0,1.0,0.0,
ORD-00493,WH-North,2024-06-06,2024-06-10,7.0,0.0,0.0,
ORD-00494,WH-East,2024-04-08,2024-04-10,5.0,1.0,0.0,
ORD-00495,WH-West,2024-09-22,2024-09-28,7.0,0.0,,
ORD-00496,WH-North,2024-10-28,2024-11-03,8.0,0.0,0.0,
ORD-00497,WH-North,2024-03-19,2024-03-25,7.0,0.0,1.0,Changed Mind
ORD-00498,WH-South,2024-03-03,2024-03-07,6.0,0.0,0.0,
ORD-00499,WH-North,2024-01-09,2024-01-15,7.0,0.0,0.0,
ORD-00500,WH-South,2024-10-22,2024-10-28,9.0,0.0,0.0,
ORD-00501,WH-West,2024-09-19,2024-09-23,6.0,0.0,0.0,
ORD-00502,WH-North,2024-07-19,2024-07-22,5.0,1.0,0.0,
ORD-00503,WH-North,2024-11-13,2024-11-20,9.0,0.0,0.0,
ORD-00504,WH-East,2024-11-05,2024-11-10,8.0,0.0,0.0,
ORD-00505,WH-East,2024-08-09,2024-08-12,6.0,0.0,0.0,
ORD-00506,WH-North,2024-11-24,2024-11-29,7.0,0.0,0.0,
ORD-00507,WH-East,2024-03-17,2024-03-19,5.0,1.0,0.0,
ORD-00508,WH-South,2024-02-04,2024-02-06,3.0,1.0,0.0,
ORD-00509,WH-North,2024-04-15,,9.0,0.0,0.0,
ORD-00510,WH-North,2024-01-05,2024-01-08,4.0,1.0,1.0,Defective
ORD-00511,WH-East,2024-08-15,2024-08-20,8.0,0.0,0.0,
ORD-00512,WH-East,2024-12-15,2024-12-22,9.0,,0.0,
ORD-00513,WH-North,2024-01-04,2024-01-08,6.0,0.0,0.0,
ORD-00514,WH-North,2024-02-05,2024-02-11,9.0,0.0,0.0,
ORD-00515,WH-North,2024-06-17,2024-06-22,7.0,0.0,1.0,Wrong Size
ORD-00516,WH-North,2024-12-25,2025-01-01,9.0,0.0,0.0,
ORD-00517,WH-West,2024-05-31,2024-06-06,8.0,0.0,0.0,
ORD-00518,WH-North,2024-07-20,2024-07-22,5.0,1.0,0.0,
ORD-00519,,2024-01-10,2024-01-17,10.0,0.0,0.0,
ORD-00520,WH-East,2024-03-01,2024-03-02,3.0,1.0,0.0,
ORD-00521,WH-West,2024-12-15,2024-12-16,2.0,1.0,0.0,
ORD-00522,WH-North,2024-12-15,2024-12-22,10.0,0.0,0.0,
ORD-00523,WH-West,2024-01-31,,5.0,1.0,0.0,
ORD-00524,WH-East,2024-12-18,2024-12-23,6.0,0.0,0.0,
ORD-00525,WH-South,2024-09-16,2024-09-23,9.0,0.0,0.0,
ORD-00526,WH-South,2024-11-09,2024-11-11,5.0,1.0,0.0,
ORD-00527,WH-South,2024-07-22,2024-07-25,6.0,0.0,0.0,
ORD-00528,WH-South,2024-07-26,2024-08-01,8.0,,0.0,
ORD-00529,WH-West,2024-07-07,2024-07-10,4.0,1.0,0.0,
ORD-00530,WH-North,2024-09-28,2024-10-01,4.0,1.0,0.0,
ORD-00531,WH-West,2024-02-19,2024-02-21,3.0,1.0,0.0,
ORD-00532,WH-East,2024-01-25,2024-01-27,3.0,1.0,0.0,
ORD-00533,WH-West,2024-05-08,2024-05-09,4.0,1.0,0.0,
ORD-00534,WH-South,2024-10-27,2024-11-03,10.0,0.0,0.0,
ORD-00535,,2024-03-26,2024-03-29,5.0,1.0,0.0,
ORD-00536,WH-South,2024-09-08,2024-09-10,4.0,1.0,0.0,
ORD-00537,WH-South,2024-12-04,2024-12-11,9.0,0.0,0.0,
ORD-00538,WH-North,2024-02-09,2024-02-10,2.0,1.0,0.0,
ORD-00539,WH-North,2024-09-17,2024-09-19,4.0,1.0,0.0,
ORD-00540,WH-North,,2024-06-24,9.0,0.0,0.0,
ORD-00541,WH-East,2024-11-14,2024-11-15,4.0,1.0,0.0,
ORD-00542,WH-North,2024-03-23,2024-03-29,7.0,0.0,0.0,
ORD-00543,WH-West,2024-10-25,2024-10-30,8.0,0.0,0.0,
ORD-00544,WH-East,2024-11-26,2024-12-03,9.0,0.0,0.0,
ORD-00545,WH-East,2024-12-04,2024-12-05,4.0,1.0,0.0,
ORD-00546,WH-North,2024-10-19,2024-10-22,4.0,1.0,0.0,
ORD-00547,WH-West,2024-07-15,2024-07-21,9.0,0.0,1.0,Defective
ORD-00548,WH-West,2024-09-13,2024-09-15,3.0,1.0,0.0,
ORD-00549,WH-East,2024-11-28,2024-11-30,5.0,1.0,0.0,
ORD-00550,WH-West,2024-08-14,2024-08-19,8.0,0.0,0.0,
ORD-00551,WH-East,2024-01-29,2024-02-02,5.0,1.0,,
ORD-00552,WH-West,2024-12-10,2024-12-16,8.0,0.0,0.0,
ORD-00553,WH-East,2024-10-30,2024-11-01,4.0,1.0,0.0,
ORD-00554,WH-South,2024-09-10,2024-09-12,5.0,1.0,0.0,
ORD-00555,WH-West,2024-03-24,2024-03-26,3.0,1.0,0.0,
ORD-00556,WH-East,2024-09-22,2024-09-25,4.0,1.0,0.0,
ORD-00557,WH-East,2024-06-03,2024-06-08,6.0,0.0,0.0,
ORD-00558,WH-East,2024-09-12,2024-09-15,4.0,1.0,0.0,
ORD-00559,WH-South,2024-02-23,2024-02-24,2.0,1.0,0.0,
ORD-00560,WH-North,2024-09-11,2024-09-17,7.0,0.0,0.0,
ORD-00561,WH-South,2024-12-04,2024-12-06,3.0,1.0,0.0,
ORD-00562,WH-South,2024-01-23,2024-01-26,6.0,0.0,0.0,
ORD-00563,WH-West,2024-12-30,2024-12-31,2.0,1.0,0.0,
ORD-00564,WH-South,2024-06-12,2024-06-13,3.0,1.0,0.0,
ORD-00565,WH-East,2024-11-29,2024-12-03,5.0,1.0,0.0,
ORD-00566,WH-West,2024-10-30,2024-11-03,7.0,0.0,0.0,
ORD-00567,WH-South,2024-08-19,2024-08-20,2.0,1.0,,
ORD-00568,WH-North,2024-10-16,2024-10-17,3.0,1.0,0.0,
ORD-00569,WH-East,2024-11-19,2024-11-23,5.0,1.0,0.0,
ORD-00570,WH-South,2024-07-01,2024-07-03,,1.0,0.0,
ORD-00571,WH-West,2024-05-27,2024-05-30,6.0,0.0,0.0,
ORD-00572,WH-South,,2024-09-13,5.0,1.0,0.0,
ORD-00573,WH-South,2024-11-12,2024-11-16,6.0,0.0,0.0,
ORD-00574,WH-South,2024-10-23,2024-10-24,2.0,1.0,0.0,
ORD-00575,WH-East,2024-11-15,2024-11-17,4.0,1.0,0.0,
ORD-00576,WH-North,2024-06-24,2024-06-28,7.0,0.0,0.0,
ORD-00577,WH-South,2024-11-10,2024-11-14,6.0,0.0,0.0,
ORD-00578,WH-East,2024-02-05,2024-02-10,6.0,0.0,1.0,Damaged
ORD-00579,WH-North,2024-08-30,2024-09-03,7.0,0.0,0.0,
ORD-00580,WH-South,2024-01-07,2024-01-08,4.0,1.0,0.0,
ORD-00581,WH-North,2024-05-07,2024-05-12,7.0,0.0,0.0,
ORD-00582,WH-West,2024-05-04,2024-05-10,9.0,0.0,0.0,
ORD-00583,WH-East,2024-06-20,2024-06-26,9.0,0.0,0.0,
ORD-00584,WH-North,2024-10-04,2024-10-09,7.0,0.0,0.0,
ORD-00585,WH-East,2024-07-03,2024-07-06,6.0,0.0,0.0,
ORD-00586,WH-North,2024-06-09,2024-06-13,5.0,1.0,0.0,
ORD-00587,WH-South,2024-04-10,2024-04-16,9.0,0.0,,Changed Mind
ORD-00588,WH-West,2024-06-01,2024-06-07,7.0,0.0,0.0,
ORD-00589,WH-South,2024-03-18,2024-03-24,9.0,0.0,1.0,Wrong Size
ORD-00590,WH-West,2024-01-27,2024-02-03,8.0,0.0,0.0,
ORD-00591,WH-North,2024-08-26,2024-08-31,6.0,0.0,0.0,
ORD-00592,WH-South,2024-09-08,2024-09-14,,0.0,0.0,
ORD-00593,WH-South,2024-09-04,2024-09-07,5.0,1.0,0.0,
ORD-00594,WH-East,,2024-07-12,5.0,1.0,0.0,
ORD-00595,,2024-06-11,2024-06-17,9.0,0.0,0.0,
ORD-00596,WH-South,2024-11-30,2024-12-02,4.0,1.0,0.0,
ORD-00597,WH-West,2024-07-09,2024-07-10,3.0,1.0,0.0,
ORD-00598,WH-South,2024-07-31,2024-08-02,3.0,1.0,0.0,
ORD-00599,WH-South,2024-01-09,2024-01-14,7.0,0.0,0.0,
ORD-00600,WH-West,2024-05-31,2024-06-07,10.0,0.0,0.0,
ORD-00601,WH-West,2024-06-15,2024-06-18,4.0,1.0,0.0,
ORD-00602,WH-East,2024-06-22,2024-06-29,8.0,0.0,0.0,
ORD-00603,WH-South,2024-08-19,2024-08-23,5.0,,0.0,
ORD-00604,WH-East,2024-08-08,2024-08-14,8.0,0.0,0.0,
ORD-00605,WH-North,2024-09-06,2024-09-08,4.0,1.0,0.0,
ORD-00606,WH-South,2024-10-11,2024-10-18,8.0,0.0,0.0,
ORD-00607,WH-West,2024-11-20,2024-11-24,6.0,0.0,0.0,
ORD-00608,WH-West,2024-10-13,2024-10-15,3.0,1.0,0.0,
ORD-00609,WH-North,2024-12-18,2024-12-25,9.0,0.0,0.0,
ORD-00610,WH-West,2024-01-27,2024-01-31,6.0,0.0,0.0,
ORD-00611,WH-South,2024-03-09,2024-03-16,9.0,0.0,0.0,
ORD-00612,WH-West,2024-01-07,2024-01-14,8.0,0.0,0.0,
ORD-00613,WH-South,2024-09-29,2024-10-05,7.0,0.0,0.0,
ORD-00614,WH-West,2024-12-06,2024-12-13,8.0,0.0,0.0,
ORD-00615,WH-West,2024-04-05,2024-04-07,4.0,1.0,0.0,
ORD-00616,WH-East,2024-12-14,2024-12-20,8.0,0.0,0.0,
ORD-00617,WH-North,2024-02-02,2024-02-07,7.0,0.0,0.0,
ORD-00618,WH-South,2024-12-16,2024-12-17,2.0,1.0,0.0,
ORD-00619,WH-East,2024-05-13,2024-05-19,9.0,0.0,0.0,
ORD-00620,WH-West,2024-02-28,2024-03-02,5.0,1.0,0.0,
ORD-00621,WH-South,2024-07-23,2024-07-25,5.0,1.0,,
ORD-00622,WH-North,2024-04-22,2024-04-26,7.0,0.0,0.0,
ORD-00623,WH-West,2024-04-17,2024-04-18,2.0,1.0,0.0,
ORD-00624,WH-West,2024-05-30,2024-06-01,4.0,1.0,0.0,
ORD-00625,WH-North,,2024-11-18,7.0,0.0,0.0,
ORD-00626,WH-South,2024-08-11,2024-08-17,9.0,0.0,0.0,
ORD-00627,WH-West,2024-05-04,2024-05-05,2.0,1.0,0.0,
ORD-00628,WH-East,2024-09-24,2024-09-25,2.0,1.0,0.0,
ORD-00629,WH-East,2024-10-08,2024-10-11,4.0,1.0,0.0,
ORD-00630,WH-South,2024-04-24,2024-05-01,8.0,0.0,0.0,
ORD-00631,WH-East,2024-07-01,2024-07-03,4.0,1.0,0.0,
ORD-00632,WH-West,2024-02-08,2024-02-12,5.0,1.0,0.0,
ORD-00633,WH-East,2024-03-15,2024-03-22,8.0,0.0,0.0,
ORD-00634,WH-South,2024-09-05,2024-09-09,7.0,0.0,0.0,
ORD-00635,WH-South,2024-03-12,2024-03-17,7.0,0.0,0.0,
ORD-00636,WH-North,2024-07-22,2024-07-28,9.0,0.0,0.0,
ORD-00637,WH-South,2024-10-27,2024-10-31,5.0,1.0,0.0,
ORD-00638,WH-East,2024-02-12,2024-02-14,5.0,1.0,1.0,Not as Expected
ORD-00639,WH-South,2024-08-17,2024-08-24,8.0,0.0,0.0,
ORD-00640,WH-East,2024-04-21,2024-04-22,3.0,1.0,1.0,Damaged
ORD-00641,WH-West,2024-12-19,2024-12-25,7.0,0.0,0.0,
ORD-00642,WH-South,2024-07-12,2024-07-15,6.0,0.0,0.0,
ORD-00643,WH-North,2024-11-17,2024-11-23,7.0,0.0,0.0,
ORD-00644,WH-East,2024-08-14,2024-08-17,,1.0,0.0,
ORD-00645,WH-West,2024-01-11,2024-01-17,7.0,0.0,0.0,
ORD-00646,WH-North,2024-09-27,2024-09-28,3.0,1.0,0.0,
ORD-00647,,2024-12-23,2024-12-26,6.0,0.0,0.0,
ORD-00648,WH-South,2024-08-17,2024-08-24,10.0,0.0,0.0,
ORD-00649,WH-South,2024-11-15,2024-11-20,8.0,0.0,0.0,
ORD-00650,WH-East,2024-11-26,2024-11-28,3.0,1.0,0.0,
ORD-00651,WH-West,2024-04-22,2024-04-25,6.0,0.0,0.0,
ORD-00652,WH-South,2024-03-08,2024-03-12,5.0,1.0,0.0,
ORD-00653,WH-East,2024-09-24,2024-09-29,6.0,0.0,0.0,
ORD-00654,WH-North,2024-06-16,2024-06-17,2.0,1.0,0.0,
ORD-00655,WH-South,2024-11-18,2024-11-19,3.0,1.0,0.0,
ORD-00656,WH-West,2024-12-28,2025-01-04,8.0,0.0,0.0,
ORD-00657,WH-South,2024-05-11,2024-05-16,8.0,0.0,,
ORD-00658,WH-West,2024-04-13,2024-04-18,8.0,0.0,0.0,
ORD-00659,WH-South,2024-11-02,2024-11-03,3.0,1.0,0.0,
ORD-00660,WH-South,2024-04-06,2024-04-12,8.0,0.0,0.0,
ORD-00661,WH-North,2024-11-20,2024-11-26,7.0,0.0,0.0,
ORD-00662,WH-East,,2024-06-27,8.0,0.0,0.0,
ORD-00663,WH-East,2024-10-01,2024-10-07,9.0,0.0,1.0,Wrong Size
ORD-00664,WH-West,2024-02-24,2024-02-26,5.0,1.0,0.0,
ORD-00665,WH-West,2024-09-28,2024-09-29,2.0,1.0,0.0,
ORD-00666,WH-South,2024-06-18,2024-06-25,10.0,0.0,0.0,
ORD-00667,WH-South,2024-08-15,2024-08-16,2.0,1.0,0.0,
ORD-00668,WH-South,2024-03-02,2024-03-07,6.0,0.0,0.0,
ORD-00669,WH-North,2024-10-18,2024-10-20,4.0,1.0,0.0,
ORD-00670,WH-East,2024-11-11,2024-11-14,4.0,1.0,0.0,
ORD-00671,WH-South,2024-03-21,2024-03-24,5.0,1.0,0.0,
ORD-00672,WH-East,2024-02-23,2024-02-24,2.0,,0.0,
ORD-00673,WH-North,2024-01-05,2024-01-10,7.0,0.0,0.0,
ORD-00674,WH-South,2024-09-06,2024-09-12,7.0,,0.0,
ORD-00675,WH-West,2024-09-12,2024-09-17,8.0,0.0,0.0,
ORD-00676,WH-North,2024-08-20,2024-08-25,7.0,0.0,0.0,
ORD-00677,WH-South,2024-04-14,2024-04-19,8.0,0.0,0.0,
ORD-00678,WH-North,2024-06-18,2024-06-24,,0.0,0.0,
ORD-00679,WH-West,2024-08-03,2024-08-10,8.0,0.0,0.0,
ORD-00680,WH-South,2024-07-15,2024-07-17,5.0,1.0,0.0,
ORD-00681,WH-West,2024-12-23,2024-12-30,8.0,0.0,0.0,
ORD-00682,WH-East,2024-02-08,2024-02-13,7.0,0.0,0.0,
ORD-00683,,2024-10-13,2024-10-20,9.0,0.0,0.0,
ORD-00684,WH-South,2024-06-30,2024-07-06,9.0,0.0,0.0,
ORD-00685,WH-West,2024-06-10,2024-06-17,9.0,0.0,0.0,
ORD-00686,WH-North,,2024-10-22,10.0,0.0,0.0,
ORD-00687,WH-West,2024-10-31,2024-11-02,4.0,1.0,0.0,
ORD-00688,WH-South,2024-12-29,2025-01-04,8.0,0.0,0.0,
ORD-00689,WH-South,2024-02-05,2024-02-08,6.0,0.0,0.0,
ORD-00690,WH-East,2024-02-12,2024-02-13,4.0,1.0,0.0,
ORD-00691,WH-East,2024-10-18,2024-10-19,4.0,1.0,0.0,
ORD-00692,WH-West,2024-08-03,2024-08-07,5.0,1.0,0.0,
ORD-00693,WH-East,2024-04-30,2024-05-01,2.0,1.0,0.0,
ORD-00694,WH-East,2024-02-04,2024-02-05,4.0,1.0,0.0,
ORD-00695,WH-East,2024-02-12,2024-02-19,9.0,0.0,0.0,
ORD-00696,WH-North,2024-12-05,2024-12-12,10.0,0.0,0.0,
ORD-00697,WH-South,2024-03-15,2024-03-19,7.0,0.0,0.0,
ORD-00698,WH-North,2024-05-24,2024-05-28,,1.0,0.0,
ORD-00699,WH-West,2024-03-09,2024-03-10,2.0,1.0,0.0,
ORD-00700,WH-South,2024-05-07,2024-05-10,5.0,1.0,0.0,
ORD-00701,WH-East,2024-01-23,2024-01-26,4.0,1.0,0.0,
ORD-00702,WH-East,2024-07-29,2024-07-31,3.0,1.0,0.0,
ORD-00703,WH-North,2024-01-03,2024-01-07,6.0,0.0,0.0,
ORD-00704,WH-West,2024-11-18,2024-11-24,9.0,0.0,0.0,
ORD-00705,WH-South,2024-04-07,2024-04-12,6.0,0.0,0.0,
ORD-00706,WH-North,2024-08-15,2024-08-20,8.0,0.0,0.0,
ORD-00707,WH-South,2024-11-10,2024-11-14,6.0,0.0,0.0,
ORD-00708,WH-West,2024-09-14,2024-09-15,2.0,1.0,0.0,
ORD-00709,WH-West,2024-08-22,2024-08-26,7.0,0.0,0.0,
ORD-00710,WH-North,2024-05-29,2024-06-04,,0.0,0.0,
ORD-00711,WH-West,2024-05-04,2024-05-10,9.0,0.0,0.0,
ORD-00712,WH-East,2024-09-12,2024-09-14,3.0,1.0,0.0,
ORD-00713,WH-North,2024-12-21,2024-12-26,6.0,0.0,0.0,
ORD-00714,WH-West,2024-09-04,2024-09-10,9.0,0.0,0.0,
ORD-00715,WH-South,2024-09-01,2024-09-06,7.0,0.0,0.0,
ORD-00716,WH-North,2024-10-10,2024-10-12,4.0,1.0,0.0,
