OrderID,CustomerID,OrderDate,Channel,Status
ORD-00467,CUST-0345,2024-12-28,Online,Delivered
ORD-00468,CUST-0390,2024-03-11,Online,Delivered
ORD-00469,CUST-0181,2024-11-07,Online,Returned
ORD-00470,CUST-0337,2024-07-25,Marketplace,Delivered
ORD-00471,CUST-0351,2024-04-21,Online,Returned
ORD-00472,CUST-0145,2024-11-10,InStore,Delivered
ORD-00473,CUST-0315,2024-06-11,Online,Delivered
ORD-00474,CUST-0225,2024-07-15,InStore,Delivered
ORD-00475,CUST-0423,2024-05-19,InStore,Delivered
ORD-00476,CUST-0054,2024-08-16,Marketplace,Delivered
ORD-00477,CUST-0382,2024-03-22,Marketplace,Delivered
ORD-00478,CUST-0432,2024-06-21,Online,Delivered
ORD-00479,CUST-0421,2024-12-28,Marketplace,Delivered
ORD-00480,CUST-0304,2024-04-20,Online,Returned
ORD-00481,CUST-0068,2024-09-12,Online,Delivered
ORD-00482,CUST-0107,2024-05-18,Marketplace,
ORD-00483,CUST-0334,2024-10-23,Online,Delivered
ORD-00484,CUST-0077,2024-02-13,Marketplace,Pending
ORD-00485,CUST-0027,2024-12-05,Online,Returned
ORD-00486,CUST-0344,2024-06-04,Online,Returned
ORD-00487,CUST-0155,2024-04-28,Online,Delivered
ORD-00488,CUST-0072,2024-01-14,Online,Delivered
ORD-00489,CUST-0447,2024-03-08,Online,Delivered
ORD-00490,CUST-0180,2024-07-09,Online,Delivered
ORD-00491,CUST-0047,2024-05-25,Online,Pending
ORD-00492,CUST-0242,2024-11-19,Marketplace,Delivered
ORD-00493,CUST-0359,2024-06-03,Online,Pending
ORD-00494,CUST-0277,2024-04-05,Marketplace,Delivered
ORD-00495,CUST-0371,2024-09-21,Online,Returned
ORD-00496,CUST-0313,2024-10-26,InStore,Delivered
ORD-00497,CUST-0105,2024-03-18,Online,Delivered
ORD-00498,CUST-0459,2024-03-01,Online,Delivered
ORD-00499,CUST-0095,2024-01-08,Marketplace,Delivered
ORD-00500,CUST-0219,2024-10-19,Online,Delivered
ORD-00501,CUST-0170,2024-09-17,Marketplace,Delivered
ORD-00502,CUST-0366,2024-07-17,Online,Delivered
ORD-00503,CUST-0432,2024-11-11,InStore,Delivered
ORD-00504,CUST-0283,2024-11-02,Online,Delivered
ORD-00505,CUST-0128,2024-08-06,Online,Delivered
ORD-00506,CUST-0200,2024-11-22,Marketplace,Returned
ORD-00507,CUST-0417,2024-03-14,Online,Returned
ORD-00508,CUST-0332,2024-02-03,Marketplace,Delivered
ORD-00509,CUST-0035,2024-04-12,Online,Delivered
ORD-00510,CUST-0354,2024-01-04,Marketplace,Delivered
ORD-00511,CUST-0144,2024-08-12,Online,Delivered
ORD-00512,CUST-0292,2024-12-13,Marketplace,Delivered
ORD-00513,CUST-0066,2024-01-02,Marketplace,Delivered
ORD-00514,CUST-0460,2024-02-02,Online,Delivered
ORD-00515,CUST-0219,2024-06-15,Online,Delivered
ORD-00516,CUST-0056,2024-12-23,Online,Delivered
ORD-00517,CUST-0145,2024-05-29,InStore,Delivered
ORD-00518,CUST-0404,2024-07-17,Online,Delivered
ORD-00519,CUST-0213,2024-01-07,,Delivered
ORD-00520,CUST-0094,2024-02-28,Online,Delivered
ORD-00521,CUST-0106,2024-12-14,Online,Delivered
ORD-00522,CUST-0084,2024-12-12,Marketplace,Delivered
ORD-00523,CUST-0136,2024-01-30,InStore,Returned
ORD-00524,CUST-0146,2024-12-17,Marketplace,Delivered
ORD-00525,CUST-0249,2024-09-14,Marketplace,Delivered
ORD-00526,CUST-0018,2024-11-06,Marketplace,Delivered
ORD-00527,CUST-0402,2024-07-19,Online,Delivered
ORD-00528,CUST-0125,2024-07-24,Online,Delivered
ORD-00529,CUST-0002,2024-07-06,Marketplace,Delivered
ORD-00530,CUST-0332,2024-09-27,InStore,Returned
ORD-00531,CUST-0480,2024-02-18,InStore,Delivered
ORD-00532,CUST-0490,2024-01-24,Online,Returned
ORD-00533,CUST-0200,2024-05-05,Online,Delivered
ORD-00534,CUST-0435,2024-10-24,Online,Pending
ORD-00535,CUST-0138,2024-03-24,,Delivered
ORD-00536,CUST-0203,2024-09-06,InStore,Pending
ORD-00537,CUST-0398,2024-12-02,Marketplace,Delivered
ORD-00538,CUST-0282,2024-02-08,Online,Delivered
ORD-00539,CUST-0303,2024-09-15,Marketplace,Delivered
ORD-00540,CUST-0030,2024-06-15,Online,
ORD-00541,CUST-0056,2024-11-11,Online,Pending
ORD-00542,CUST-0119,2024-03-22,Marketplace,Delivered
ORD-00543,CUST-0426,2024-10-22,Online,Delivered
ORD-00544,CUST-0132,2024-11-24,Online,Delivered
ORD-00545,CUST-0231,2024-12-01,InStore,Delivered
ORD-00546,CUST-0395,2024-10-18,Marketplace,Delivered
ORD-00547,CUST-0152,2024-07-12,Online,Delivered
ORD-00548,CUST-0470,2024-09-12,Marketplace,Pending
ORD-00549,CUST-0451,2024-11-25,Online,Delivered
ORD-00550,CUST-0421,2024-08-11,Marketplace,Delivered
ORD-00551,CUST-0386,2024-01-28,Marketplace,Delivered
ORD-00552,CUST-0396,2024-12-08,Marketplace,Delivered
ORD-00553,CUST-0021,2024-10-28,Marketplace,Delivered
ORD-00554,CUST-0453,2024-09-07,Online,Delivered
ORD-00555,CUST-0455,2024-03-23,Online,Delivered
ORD-00556,CUST-0448,2024-09-21,Online,Returned
ORD-00557,CUST-0068,2024-06-02,Online,Pending
ORD-00558,CUST-0126,2024-09-11,Marketplace,Delivered
ORD-00559,CUST-0043,2024-02-22,Online,Delivered
ORD-00560,CUST-0182,2024-09-10,Online,Delivered
ORD-00561,CUST-0489,2024-12-03,Online,Delivered
ORD-00562,CUST-0100,2024-01-20,InStore,Delivered
ORD-00563,CUST-0379,2024-12-29,Online,Delivered
ORD-00564,CUST-0446,2024-06-10,Marketplace,Delivered
ORD-00565,CUST-0470,2024-11-28,Online,Pending
ORD-00566,CUST-0349,2024-10-27,Online,Delivered
ORD-00567,CUST-0457,2024-08-18,Online,Delivered
ORD-00568,CUST-0474,2024-10-14,Marketplace,Pending
ORD-00569,CUST-0396,2024-11-18,Marketplace,Delivered
ORD-00570,CUST-0240,2024-06-28,InStore,Delivered
ORD-00571,CUST-0385,2024-05-24,Online,Delivered
ORD-00572,CUST-0200,2024-09-08,Online,
ORD-00573,CUST-0417,2024-11-10,InStore,Delivered
ORD-00574,CUST-0448,2024-10-22,Online,Returned
ORD-00575,CUST-0116,2024-11-13,Marketplace,Delivered
ORD-00576,CUST-0115,2024-06-21,Marketplace,Delivered
ORD-00577,CUST-0452,2024-11-08,Online,Delivered
ORD-00578,CUST-0142,2024-02-04,Marketplace,Delivered
ORD-00579,CUST-0119,2024-08-27,Online,Delivered
ORD-00580,CUST-0093,2024-01-04,Online,Delivered
ORD-00581,CUST-0398,2024-05-05,Online,Delivered
ORD-00582,CUST-0009,2024-05-01,Marketplace,Delivered
ORD-00583,CUST-0073,2024-06-17,Online,Returned
ORD-00584,CUST-0026,2024-10-02,Marketplace,Delivered
ORD-00585,CUST-0433,2024-06-30,InStore,Returned
ORD-00586,CUST-0239,2024-06-08,Marketplace,Delivered
ORD-00587,CUST-0362,2024-04-07,Marketplace,Delivered
ORD-00588,CUST-0145,2024-05-31,Online,Delivered
ORD-00589,CUST-0489,2024-03-15,Online,Delivered
ORD-00590,CUST-0068,2024-01-26,Online,Delivered
ORD-00591,CUST-0188,2024-08-25,Marketplace,Delivered
ORD-00592,CUST-0366,2024-09-05,InStore,Delivered
ORD-00593,CUST-0131,2024-09-02,InStore,Pending
ORD-00594,CUST-0221,2024-07-07,InStore,
ORD-00595,CUST-0281,2024-06-08,,Delivered
ORD-00596,CUST-0277,2024-11-28,Online,Delivered
ORD-00597,CUST-0140,2024-07-07,Marketplace,Delivered
ORD-00598,CUST-0054,2024-07-30,InStore,Delivered
ORD-00599,CUST-0001,2024-01-07,Online,Delivered
ORD-00600,CUST-0128,2024-05-28,InStore,Delivered
ORD-00601,CUST-0001,2024-06-14,Online,Delivered
ORD-00602,CUST-0173,2024-06-21,Marketplace,Delivered
ORD-00603,CUST-0430,2024-08-18,Marketplace,Delivered
ORD-00604,CUST-0432,2024-08-06,InStore,Delivered
ORD-00605,CUST-0391,2024-09-04,Online,Delivered
ORD-00606,CUST-0266,2024-10-10,Marketplace,Delivered
ORD-00607,CUST-0399,2024-11-18,Marketplace,Delivered
ORD-00608,CUST-0296,2024-10-12,Online,Delivered
ORD-00609,CUST-0256,2024-12-16,Marketplace,Delivered
ORD-00610,CUST-0395,2024-01-25,Marketplace,Delivered
ORD-00611,CUST-0440,2024-03-07,Marketplace,Delivered
ORD-00612,CUST-0174,2024-01-06,Online,Delivered
ORD-00613,CUST-0045,2024-09-28,Online,Delivered
ORD-00614,CUST-0343,2024-12-05,Marketplace,Delivered
ORD-00615,CUST-0141,2024-04-03,Online,Delivered
ORD-00616,CUST-0027,2024-12-12,Online,Delivered
ORD-00617,CUST-0233,2024-01-31,InStore,Delivered
ORD-00618,CUST-0209,2024-12-15,Marketplace,Delivered
ORD-00619,CUST-0050,2024-05-10,Marketplace,Delivered
ORD-00620,CUST-0061,2024-02-26,Online,Delivered
ORD-00621,CUST-0243,2024-07-20,Online,Delivered
ORD-00622,CUST-0269,2024-04-19,Online,Delivered
ORD-00623,CUST-0140,2024-04-16,Online,Delivered
ORD-00624,CUST-0157,2024-05-28,Marketplace,Delivered
ORD-00625,CUST-0085,2024-11-11,Marketplace,
ORD-00626,CUST-0084,2024-08-08,Online,Returned
ORD-00627,CUST-0276,2024-05-03,Online,Delivered
ORD-00628,CUST-0031,2024-09-23,Online,Delivered
ORD-00629,CUST-0008,2024-10-07,Online,Delivered
ORD-00630,CUST-0280,2024-04-23,Online,Returned
ORD-00631,CUST-0203,2024-06-29,InStore,Returned
ORD-00632,CUST-0423,2024-02-07,Marketplace,Delivered
ORD-00633,CUST-0033,2024-03-14,Marketplace,Returned
ORD-00634,CUST-0298,2024-09-02,Online,Delivered
ORD-00635,CUST-0143,2024-03-10,InStore,Delivered
ORD-00636,CUST-0452,2024-07-19,Marketplace,Delivered
ORD-00637,CUST-0449,2024-10-26,Marketplace,Delivered
ORD-00638,CUST-0416,2024-02-09,Online,Delivered
ORD-00639,CUST-0395,2024-08-16,InStore,Delivered
ORD-00640,CUST-0350,2024-04-19,Marketplace,Delivered
ORD-00641,CUST-0037,2024-12-18,InStore,Delivered
ORD-00642,CUST-0147,2024-07-09,Online,Returned
ORD-00643,CUST-0435,2024-11-16,Online,Delivered
ORD-00644,CUST-0228,2024-08-13,Online,Delivered
ORD-00645,CUST-0034,2024-01-10,Online,Delivered
ORD-00646,CUST-0455,2024-09-25,InStore,Delivered
ORD-00647,CUST-0444,2024-12-20,,Delivered
ORD-00648,CUST-0237,2024-08-14,Online,Returned
ORD-00649,CUST-0212,2024-11-12,Online,Pending
ORD-00650,CUST-0309,2024-11-25,Online,Returned
ORD-00651,CUST-0140,2024-04-19,Online,Delivered
ORD-00652,CUST-0190,2024-03-07,Marketplace,Delivered
ORD-00653,CUST-0096,2024-09-23,Marketplace,Delivered
ORD-00654,CUST-0194,2024-06-15,Online,Delivered
ORD-00655,CUST-0470,2024-11-16,Online,Delivered
ORD-00656,CUST-0361,2024-12-27,Online,Delivered
ORD-00657,CUST-0304,2024-05-08,Online,Returned
ORD-00658,CUST-0296,2024-04-10,Marketplace,Delivered
ORD-00659,CUST-0152,2024-10-31,Marketplace,Delivered
ORD-00660,CUST-0434,2024-04-04,Marketplace,Delivered
ORD-00661,CUST-0223,2024-11-19,Marketplace,Delivered
ORD-00662,CUST-0196,2024-06-19,Online,
ORD-00663,CUST-0088,2024-09-28,InStore,Delivered
ORD-00664,CUST-0299,2024-02-21,Marketplace,Delivered
ORD-00665,CUST-0017,2024-09-27,InStore,Delivered
ORD-00666,CUST-0488,2024-06-15,Online,Delivered
ORD-00667,CUST-0211,2024-08-14,InStore,Delivered
ORD-00668,CUST-0232,2024-03-01,Marketplace,Returned
ORD-00669,CUST-0358,2024-10-16,Marketplace,Delivered
ORD-00670,CUST-0183,2024-11-10,Online,Delivered
ORD-00671,CUST-0162,2024-03-19,Marketplace,Delivered
ORD-00672,CUST-0367,2024-02-22,InStore,Delivered
ORD-00673,CUST-0481,2024-01-03,Marketplace,Delivered
ORD-00674,CUST-0070,2024-09-05,Marketplace,Delivered
ORD-00675,CUST-0060,2024-09-09,InStore,Delivered
ORD-00676,CUST-0179,2024-08-18,Online,Returned
ORD-00677,CUST-0484,2024-04-11,Marketplace,Delivered
ORD-00678,CUST-0077,2024-06-16,Online,Returned
ORD-00679,CUST-0495,2024-08-02,InStore,Returned
ORD-00680,CUST-0457,2024-07-12,Online,Delivered
ORD-00681,CUST-0035,2024-12-22,Marketplace,Delivered
ORD-00682,CUST-0418,2024-02-06,Marketplace,Returned
ORD-00683,CUST-0016,2024-10-11,,Pending
ORD-00684,CUST-0466,2024-06-27,Marketplace,Delivered
ORD-00685,CUST-0402,2024-06-08,InStore,Delivered
ORD-00686,CUST-0294,2024-10-12,InStore,
ORD-00687,CUST-0498,2024-10-29,Online,Delivered
ORD-00688,CUST-0171,2024-12-27,Online,Returned
ORD-00689,CUST-0032,2024-02-02,Online,Delivered
ORD-00690,CUST-0263,2024-02-09,Online,Delivered
ORD-00691,CUST-0215,2024-10-15,Marketplace,Delivered
ORD-00692,CUST-0471,2024-08-02,InStore,Delivered
ORD-00693,CUST-0046,2024-04-29,Marketplace,Delivered
ORD-00694,CUST-0189,2024-02-01,Online,Delivered
ORD-00695,CUST-0274,2024-02-10,Online,Delivered
ORD-00696,CUST-0071,2024-12-02,Marketplace,Pending
ORD-00697,CUST-0490,2024-03-12,Marketplace,Delivered
ORD-00698,CUST-0296,2024-05-23,Online,Delivered
ORD-00699,CUST-0088,2024-03-08,InStore,Delivered
ORD-00700,CUST-0334,2024-05-05,InStore,Delivered
ORD-00701,CUST-0434,2024-01-22,Online,Delivered
ORD-00702,CUST-0261,2024-07-28,InStore,Delivered
ORD-00703,CUST-0494,2024-01-01,Online,Delivered
ORD-00704,CUST-0182,2024-11-15,Marketplace,Delivered
ORD-00705,CUST-0342,2024-04-06,Online,Delivered
ORD-00706,CUST-0442,2024-08-12,Online,Delivered
ORD-00707,CUST-0022,2024-11-08,InStore,Delivered
ORD-00708,CUST-0074,2024-09-13,Online,Returned
ORD-00709,CUST-0090,2024-08-19,Marketplace,Pending
ORD-00710,CUST-0335,2024-05-27,Online,Pending
ORD-00711,CUST-0166,2024-05-01,Online,Pending
ORD-00712,CUST-0489,2024-09-11,Online,Delivered
ORD-00713,CUST-0234,2024-12-20,Online,Delivered
ORD-00714,CUST-0375,2024-09-01,Marketplace,Delivered
ORD-00715,CUST-0433,2024-08-30,Online,Returned
ORD-00716,CUST-0129,2024-10-08,Marketplace,Returned
ORD-00717,CUST-0334,2024-07-05,Marketplace,Returned
ORD-00718,CUST-0292,2024-01-17,Marketplace,Delivered
ORD-00719,CUST-0095,2024-08-30,Online,Delivered
ORD-00720,CUST-0028,2024-12-08,InStore,Delivered
ORD-00721,CUST-0354,2024-03-25,Online,Delivered
ORD-00722,CUST-0035,2024-10-10,Online,Delivered
ORD-00723,CUST-0444,2024-03-02,Online,Delivered
ORD-00724,CUST-0231,2024-08-09,Online,Pending
ORD-00725,CUST-0318,2024-02-24,Online,Delivered
ORD-00726,CUST-0343,2024-06-23,Marketplace,Returned
ORD-00727,CUST-0430,2024-10-03,Online,Delivered
ORD-00728,CUST-0364,2024-05-18,Online,Returned
ORD-00729,CUST-0467,2024-09-07,Marketplace,Returned
ORD-00730,CUST-0125,2024-11-15,Online,Returned
ORD-00731,CUST-0466,2024-12-21,Online,Delivered
ORD-00732,CUST-0079,2024-04-22,Online,Pending
ORD-00733,CUST-0381,2024-06-20,Marketplace,Delivered
ORD-00734,CUST-0061,2024-03-18,Online,Delivered
ORD-00735,CUST-0449,2024-12-25,Online,Delivered
ORD-00736,CUST-0217,2024-12-03,Marketplace,Returned
ORD-00737,CUST-0282,2024-08-28,Marketplace,Delivered
ORD-00738,CUST-0163,2024-11-30,Marketplace,Returned
ORD-00739,CUST-0057,2024-07-23,Marketplace,Delivered
ORD-00740,CUST-0463,2024-09-14,Online,Delivered
ORD-00741,CUST-0191,2024-02-24,,Pending
ORD-00742,CUST-0132,2024-10-02,Online,Delivered
ORD-00743,CUST-0463,2024-02-14,Online,Returned
ORD-00744,CUST-0042,2024-11-22,,Delivered
ORD-00745,CUST-0486,2024-10-11,Online,Delivered
ORD-00746,CUST-0173,2024-10-16,Marketplace,Delivered
ORD-00747,CUST-0167,2024-01-08,Marketplace,Delivered
ORD-00748,CUST-0250,2024-05-07,Online,Delivered
ORD-00749,CUST-0193,2024-04-11,Marketplace,Delivered
ORD-00750,CUST-0278,2024-05-03,Online,Delivered
ORD-00751,CUST-0395,2024-02-17,Online,Delivered
ORD-00752,CUST-0238,2024-12-14,Marketplace,Delivered
ORD-00753,CUST-0230,2024-08-06,Online,Delivered
ORD-00754,CUST-0165,2024-05-08,Online,Delivered
ORD-00755,CUST-0243,2024-06-22,Online,Returned
ORD-00756,CUST-0090,2024-06-05,InStore,Delivered
ORD-00757,CUST-0179,2024-08-27,Marketplace,Delivered
ORD-00758,CUST-0475,2024-07-28,Online,Delivered
ORD-00759,CUST-0058,2024-12-08,Marketplace,Delivered
ORD-00760,CUST-0461,2024-07-02,Marketplace,Delivered
ORD-00761,CUST-0263,2024-12-15,Marketplace,Delivered
ORD-00762,CUST-0136,2024-11-12,Marketplace,Returned
ORD-00763,CUST-0238,2024-03-31,Online,Delivered
ORD-00764,CUST-0307,2024-12-17,Online,Delivered
ORD-00765,CUST-0243,2024-02-01,Marketplace,Delivered
ORD-00766,CUST-0151,2024-11-15,,Delivered
ORD-00767,CUST-0346,2024-06-14,Marketplace,Delivered
ORD-00768,CUST-0364,2024-11-20,Marketplace,Delivered
ORD-00769,CUST-0247,2024-11-22,InStore,Delivered
ORD-00770,CUST-0219,2024-11-16,InStore,Delivered
ORD-00771,CUST-0009,2024-11-29,InStore,Returned
ORD-00772,CUST-0430,2024-05-09,Marketplace,Delivered
ORD-00773,CUST-0294,2024-02-01,InStore,Delivered
ORD-00774,CUST-0367,2024-06-28,Online,Delivered
ORD-00775,CUST-0013,2024-03-17,,Delivered
ORD-00776,CUST-0263,2024-10-29,Online,Delivered
ORD-00777,CUST-0395,2024-05-13,Marketplace,Delivered
ORD-00778,CUST-0458,2024-12-21,Marketplace,Delivered
ORD-00779,CUST-0225,2024-09-26,Marketplace,Delivered
ORD-00780,CUST-0231,2024-11-21,Online,Delivered
ORD-00781,CUST-0178,2024-02-05,Online,Delivered
ORD-00782,CUST-0247,2024-11-10,Marketplace,Delivered
ORD-00783,CUST-0067,2024-12-06,Online,Delivered
ORD-00784,CUST-0297,2024-07-24,Online,Delivered
ORD-00785,CUST-0157,2024-09-19,Online,Delivered
ORD-00786,CUST-0165,2024-10-25,Online,Delivered
ORD-00787,CUST-0184,2024-03-13,Marketplace,Delivered
ORD-00788,CUST-0493,2024-07-01,Online,Delivered
ORD-00789,CUST-0208,2024-06-20,Marketplace,Delivered
ORD-00790,CUST-0016,2024-02-25,Online,Delivered
ORD-00791,CUST-0300,2024-05-15,Marketplace,Delivered
ORD-00792,CUST-0306,2024-01-14,Online,Delivered
ORD-00793,CUST-0491,2024-01-08,Marketplace,Returned
ORD-00794,CUST-0241,2024-02-10,Marketplace,Delivered
ORD-00795,CUST-0455,2024-12-09,Online,Delivered
ORD-00796,CUST-0463,2024-08-17,InStore,Delivered
ORD-00797,CUST-0230,2024-12-09,,Delivered
ORD-00798,CUST-0390,2024-06-03,Online,Delivered
ORD-00799,CUST-0018,2024-05-11,Online,Pending
ORD-00800,CUST-0147,2024-07-12,InStore,Returned
ORD-00801,CUST-0244,2024-06-10,Marketplace,Delivered
ORD-00802,CUST-0051,2024-02-25,Online,Delivered
ORD-00803,CUST-0450,2024-09-17,Online,Delivered
ORD-00804,CUST-0259,2024-03-17,Marketplace,Delivered
ORD-00805,CUST-0238,2024-09-25,Marketplace,Delivered
ORD-00806,CUST-0246,2024-09-11,Marketplace,Delivered
ORD-00807,CUST-0345,2024-03-30,Online,Delivered
ORD-00808,CUST-0484,2024-01-22,Marketplace,Delivered
ORD-00809,CUST-0310,2024-10-04,Online,Delivered
ORD-00810,CUST-0049,2024-07-07,Online,Pending
ORD-00811,CUST-0284,2024-01-21,,Delivered
ORD-00812,CUST-0038,2024-12-26,,Pending
ORD-00813,CUST-0284,2024-01-14,Online,Delivered
ORD-00814,CUST-0032,2024-10-07,Online,Delivered
ORD-00815,CUST-0243,2024-12-24,Marketplace,Delivered
ORD-00816,CUST-0041,2024-04-08,Marketplace,Delivered
ORD-00817,CUST-0292,2024-02-01,Marketplace,Delivered
ORD-00818,CUST-0103,2024-02-24,Marketplace,Pending
ORD-00819,CUST-0292,2024-05-22,Online,Pending
ORD-00820,CUST-0107,2024-02-04,InStore,Delivered
ORD-00821,CUST-0246,2024-10-29,Marketplace,Delivered
ORD-00822,CUST-0382,2024-01-30,InStore,Delivered
ORD-00823,CUST-0087,2024-07-12,Marketplace,Delivered
ORD-00824,CUST-0066,2024-12-24,InStore,Delivered
ORD-00825,CUST-0138,2024-11-03,Online,Delivered
ORD-00826,CUST-0326,2024-09-13,,Delivered
ORD-00827,CUST-0200,2024-05-20,InStore,Delivered
ORD-00828,CUST-0335,2024-09-06,Online,Delivered
ORD-00829,CUST-0493,2024-07-11,Online,Delivered
ORD-00830,CUST-0093,2024-06-23,Marketplace,Delivered
ORD-00831,CUST-0447,2024-02-04,Marketplace,Pending
ORD-00832,CUST-0348,2024-11-20,Online,Delivered
ORD-00833,CUST-0278,2024-06-16,InStore,Returned
ORD-00834,CUST-0482,2024-03-07,Marketplace,Returned
ORD-00835,CUST-0020,2024-05-22,Marketplace,Pending
ORD-00836,CUST-0289,2024-06-29,Marketplace,Delivered
ORD-00837,CUST-0399,2024-11-11,Online,Delivered
ORD-00838,CUST-0391,2024-10-24,Online,Returned
ORD-00839,CUST-0472,2024-10-01,Online,Delivered
ORD-00840,CUST-0090,2024-01-26,Marketplace,Delivered
ORD-00841,CUST-0050,2024-06-29,,Pending
ORD-00842,CUST-0010,2024-07-27,Marketplace,Delivered
ORD-00843,CUST-0079,2024-01-07,Marketplace,Pending
ORD-00844,CUST-0037,2024-04-12,Marketplace,Delivered
ORD-00845,CUST-0059,2024-10-07,Marketplace,Returned
ORD-00846,CUST-0088,2024-02-27,Online,Delivered
ORD-00847,CUST-0459,2024-08-23,Online,Delivered
ORD-00848,CUST-0104,2024-03-07,InStore,Delivered
ORD-00849,CUST-0319,2024-01-10,Online,Pending
ORD-00850,CUST-0277,2024-04-30,Online,Returned
ORD-00851,CUST-0104,2024-12-16,Marketplace,Returned
ORD-00852,CUST-0254,2024-11-26,Online,Delivered
ORD-00853,CUST-0230,2024-12-08,InStore,Delivered
ORD-00854,CUST-0335,2024-07-09,Online,Delivered
ORD-00855,CUST-0463,2024-02-09,Online,Pending
ORD-00856,CUST-0037,2024-08-02,Online,Delivered
ORD-00857,CUST-0301,2024-06-13,Marketplace,Delivered
ORD-00858,CUST-0142,2024-11-13,Online,Delivered
ORD-00859,CUST-0043,2024-02-23,Marketplace,Returned
ORD-00860,CUST-0116,2024-07-23,InStore,Returned
ORD-00861,CUST-0341,2024-02-04,InStore,Returned
ORD-00862,CUST-0492,2024-05-25,Online,Delivered
ORD-00863,CUST-0084,2024-10-24,Online,Delivered
ORD-00864,CUST-0417,2024-07-12,Marketplace,Delivered
ORD-00865,CUST-0259,2024-05-17,InStore,Delivered
ORD-00866,CUST-0360,2024-06-02,InStore,Returned
ORD-00867,CUST-0087,2024-07-13,Online,Delivered
ORD-00868,CUST-0428,2024-10-31,Marketplace,Delivered
ORD-00869,CUST-0367,2024-11-29,Online,Delivered
ORD-00870,CUST-0343,2024-12-18,Online,Delivered
ORD-00871,CUST-0347,2024-10-28,Online,Pending
ORD-00872,CUST-0291,2024-05-28,Online,Delivered
ORD-00873,CUST-0409,2024-10-27,Online,Delivered
ORD-00874,CUST-0096,2024-06-15,Online,Delivered
ORD-00875,CUST-0255,2024-04-08,Marketplace,Delivered
ORD-00876,CUST-0342,2024-11-15,Online,Delivered
ORD-00877,CUST-0136,2024-01-01,Marketplace,Delivered
ORD-00878,CUST-0248,2024-12-20,Online,Delivered
ORD-00879,CUST-0499,2024-07-10,Online,Delivered
ORD-00880,CUST-0372,2024-09-12,Online,Delivered
ORD-00881,CUST-0446,2024-09-05,Online,Delivered
ORD-00882,CUST-0486,2024-12-09,Marketplace,Delivered
ORD-00883,CUST-0402,2024-09-23,Online,Returned
ORD-00884,CUST-0092,2024-09-08,Marketplace,Delivered
ORD-00885,CUST-0412,2024-01-16,Online,Delivered
ORD-00886,CUST-0459,2024-07-14,Marketplace,Delivered
ORD-00887,CUST-0396,2024-02-27,Marketplace,Delivered
ORD-00888,CUST-0448,2024-10-25,Online,Delivered
ORD-00889,CUST-0247,2024-07-13,Online,Delivered
ORD-00890,CUST-0258,2024-09-23,Online,Delivered
ORD-00891,CUST-0187,2024-01-21,Marketplace,Delivered
ORD-00892,CUST-0421,2024-02-13,Online,Delivered
ORD-00893,CUST-0124,2024-10-31,Marketplace,Pending
ORD-00894,CUST-0260,2024-01-05,Marketplace,Delivered
ORD-00895,CUST-0169,2024-01-16,InStore,Pending
ORD-00896,CUST-0429,2024-01-26,Marketplace,Delivered
ORD-00897,CUST-0365,2024-12-11,Marketplace,Delivered
ORD-00898,CUST-0111,2024-10-22,Online,Delivered
ORD-00899,CUST-0290,2024-05-05,InStore,Delivered
ORD-00900,CUST-0087,2024-04-13,Marketplace,Delivered
ORD-00901,CUST-0013,2024-05-28,Online,Delivered
ORD-00902,CUST-0263,2024-10-11,Marketplace,Delivered
ORD-00903,CUST-0288,2024-09-25,Online,Delivered
ORD-00904,CUST-0023,2024-03-19,Marketplace,Delivered
ORD-00905,CUST-0433,2024-03-03,Marketplace,Pending
ORD-00906,CUST-0200,2024-02-15,Online,Returned
ORD-00907,CUST-0242,2024-09-07,Marketplace,Delivered
ORD-00908,CUST-0239,2024-10-07,Online,Returned
ORD-00909,CUST-0303,2024-04-06,Online,Returned
ORD-00910,CUST-0165,2024-01-03,Online,Delivered
ORD-00911,CUST-0226,2024-02-13,Marketplace,Delivered
ORD-00912,CUST-0176,2024-12-07,Online,Delivered
